Series ID,Year,Period,Label,Value
LASST130000000000003,2018,M08,2018 Aug,3.9
LASST130000000000003,2018,M09,2018 Sep,3.9
LASST130000000000003,2018,M10,2018 Oct,3.9
LASST130000000000003,2018,M11,2018 Nov,3.9
LASST130000000000003,2018,M12,2018 Dec,3.9
LASST130000000000003,2019,M01,2019 Jan,3.9
LASST130000000000003,2019,M02,2019 Feb,3.8
LASST130000000000003,2019,M03,2019 Mar,3.7
LASST130000000000003,2019,M04,2019 Apr,3.6
LASST130000000000003,2019,M05,2019 May,3.6
LASST130000000000003,2019,M06,2019 Jun,3.5
LASST130000000000003,2019,M07,2019 Jul,3.5
LASST130000000000003,2019,M08,2019 Aug,3.5
LASST130000000000003,2019,M09,2019 Sep,3.4
LASST130000000000003,2019,M10,2019 Oct,3.3
LASST130000000000003,2019,M11,2019 Nov,3.3
LASST130000000000003,2019,M12,2019 Dec,3.3
LASST130000000000003,2020,M01,2020 Jan,3.3
LASST130000000000003,2020,M02,2020 Feb,3.5
LASST130000000000003,2020,M03,2020 Mar,3.6
LASST130000000000003,2020,M04,2020 Apr,12.5
LASST130000000000003,2020,M05,2020 May,9.4
LASST130000000000003,2020,M06,2020 Jun,8.4
LASST130000000000003,2020,M07,2020 Jul,7.6
LASST130000000000003,2020,M08,2020 Aug,7.0
LASST130000000000003,2020,M09,2020 Sep,6.5
LASST130000000000003,2020,M10,2020 Oct,5.9
LASST130000000000003,2020,M11,2020 Nov,5.6
LASST130000000000003,2020,M12,2020 Dec,5.3
LASST130000000000003,2021,M01,2021 Jan,5.1
LASST130000000000003,2021,M02,2021 Feb,4.8
LASST130000000000003,2021,M03,2021 Mar,4.5
LASST130000000000003,2021,M04,2021 Apr,4.3
LASST130000000000003,2021,M05,2021 May,4.1
LASST130000000000003,2021,M06,2021 Jun,4.0
LASST130000000000003,2021,M07,2021 Jul,3.7
LASST130000000000003,2021,M08,2021 Aug,3.5
LASST130000000000003,2021,M09,2021 Sep,3.3
LASST130000000000003,2021,M10,2021 Oct,3.1
LASST150000000000003,2017,M01,2017 Jan,2.6
LASST150000000000003,2017,M02,2017 Feb,2.5
LASST150000000000003,2017,M03,2017 Mar,2.5
LASST150000000000003,2017,M04,2017 Apr,2.4
LASST150000000000003,2017,M05,2017 May,2.3
LASST150000000000003,2017,M06,2017 Jun,2.2
LASST150000000000003,2017,M07,2017 Jul,2.1
LASST150000000000003,2017,M08,2017 Aug,2.0
LASST150000000000003,2017,M09,2017 Sep,2.0
LASST150000000000003,2017,M10,2017 Oct,2.0
LASST150000000000003,2017,M11,2017 Nov,2.0
LASST150000000000003,2017,M12,2017 Dec,2.0
LASST150000000000003,2018,M01,2018 Jan,2.1
LASST150000000000003,2018,M02,2018 Feb,2.1
LASST150000000000003,2018,M03,2018 Mar,2.1
LASST150000000000003,2018,M04,2018 Apr,2.2
LASST150000000000003,2018,M05,2018 May,2.2
LASST150000000000003,2018,M06,2018 Jun,2.3
LASST150000000000003,2018,M07,2018 Jul,2.4
LASST150000000000003,2018,M08,2018 Aug,2.4
LASST150000000000003,2018,M09,2018 Sep,2.5
LASST150000000000003,2018,M10,2018 Oct,2.6
LASST150000000000003,2018,M11,2018 Nov,2.7
LASST150000000000003,2018,M12,2018 Dec,2.7
LASST150000000000003,2019,M01,2019 Jan,2.7
LASST150000000000003,2019,M02,2019 Feb,2.7
LASST150000000000003,2019,M03,2019 Mar,2.6
LASST150000000000003,2019,M04,2019 Apr,2.6
LASST150000000000003,2019,M05,2019 May,2.5
LASST150000000000003,2019,M06,2019 Jun,2.5
LASST150000000000003,2019,M07,2019 Jul,2.5
LASST150000000000003,2019,M08,2019 Aug,2.4
LASST150000000000003,2019,M09,2019 Sep,2.3
LASST150000000000003,2019,M10,2019 Oct,2.2
LASST150000000000003,2019,M11,2019 Nov,2.1
LASST150000000000003,2019,M12,2019 Dec,2.1
LASST150000000000003,2020,M01,2020 Jan,2.0
LASST150000000000003,2020,M02,2020 Feb,2.1
LASST150000000000003,2020,M03,2020 Mar,2.1
LASST150000000000003,2020,M04,2020 Apr,21.9
LASST150000000000003,2020,M05,2020 May,21.9
LASST150000000000003,2020,M06,2020 Jun,14.1
LASST150000000000003,2020,M07,2020 Jul,14.1
LASST150000000000003,2020,M08,2020 Aug,14.1
LASST150000000000003,2020,M09,2020 Sep,14.8
LASST150000000000003,2020,M10,2020 Oct,14.0
LASST150000000000003,2020,M11,2020 Nov,10.3
LASST150000000000003,2020,M12,2020 Dec,10.3
LASST150000000000003,2021,M01,2021 Jan,10.3
LASST150000000000003,2021,M02,2021 Feb,9.2
LASST150000000000003,2021,M03,2021 Mar,9.1
LASST150000000000003,2021,M04,2021 Apr,8.5
LASST150000000000003,2021,M05,2021 May,8.0
LASST150000000000003,2021,M06,2021 Jun,7.7
LASST150000000000003,2021,M07,2021 Jul,7.3
LASST150000000000003,2021,M08,2021 Aug,7.0
LASST150000000000003,2021,M09,2021 Sep,6.6
LASST150000000000003,2021,M10,2021 Oct,6.3
LASST160000000000003,2017,M01,2017 Jan,3.4
LASST160000000000003,2017,M02,2017 Feb,3.4
LASST160000000000003,2017,M03,2017 Mar,3.3
LASST160000000000003,2017,M04,2017 Apr,3.2
LASST160000000000003,2017,M05,2017 May,3.1
LASST160000000000003,2017,M06,2017 Jun,3.1
LASST160000000000003,2017,M07,2017 Jul,3.1
LASST160000000000003,2017,M08,2017 Aug,3.1
LASST160000000000003,2017,M09,2017 Sep,3.1
LASST160000000000003,2017,M10,2017 Oct,3.1
LASST160000000000003,2017,M11,2017 Nov,3.0
LASST160000000000003,2017,M12,2017 Dec,3.0
LASST160000000000003,2018,M01,2018 Jan,3.0
LASST160000000000003,2018,M02,2018 Feb,2.9
LASST160000000000003,2018,M03,2018 Mar,2.8
LASST160000000000003,2018,M04,2018 Apr,2.8
LASST160000000000003,2018,M05,2018 May,2.8
LASST160000000000003,2018,M06,2018 Jun,2.7
LASST160000000000003,2018,M07,2018 Jul,2.7
LASST160000000000003,2018,M08,2018 Aug,2.7
LASST160000000000003,2018,M09,2018 Sep,2.8
LASST160000000000003,2018,M10,2018 Oct,2.8
LASST160000000000003,2018,M11,2018 Nov,2.9
LASST160000000000003,2018,M12,2018 Dec,2.9
LASST160000000000003,2019,M01,2019 Jan,2.9
LASST160000000000003,2019,M02,2019 Feb,2.9
LASST160000000000003,2019,M03,2019 Mar,2.8
LASST160000000000003,2019,M04,2019 Apr,2.8
LASST160000000000003,2019,M05,2019 May,2.8
LASST160000000000003,2019,M06,2019 Jun,2.8
LASST160000000000003,2019,M07,2019 Jul,2.8
LASST160000000000003,2019,M08,2019 Aug,2.8
LASST160000000000003,2019,M09,2019 Sep,2.7
LASST160000000000003,2019,M10,2019 Oct,2.7
LASST160000000000003,2019,M11,2019 Nov,2.6
LASST160000000000003,2019,M12,2019 Dec,2.5
LASST160000000000003,2020,M01,2020 Jan,2.6
LASST160000000000003,2020,M02,2020 Feb,2.6
LASST160000000000003,2020,M03,2020 Mar,2.7
LASST160000000000003,2020,M04,2020 Apr,11.6
LASST160000000000003,2020,M05,2020 May,8.3
LASST160000000000003,2020,M06,2020 Jun,7.0
LASST160000000000003,2020,M07,2020 Jul,5.9
LASST160000000000003,2020,M08,2020 Aug,4.9
LASST160000000000003,2020,M09,2020 Sep,6.0
LASST160000000000003,2020,M10,2020 Oct,4.8
LASST160000000000003,2020,M11,2020 Nov,4.3
LASST160000000000003,2020,M12,2020 Dec,3.8
LASST160000000000003,2021,M01,2021 Jan,3.5
LASST160000000000003,2021,M02,2021 Feb,3.3
LASST160000000000003,2021,M03,2021 Mar,3.2
LASST160000000000003,2021,M04,2021 Apr,3.1
LASST160000000000003,2021,M05,2021 May,3.0
LASST160000000000003,2021,M06,2021 Jun,3.0
LASST160000000000003,2021,M07,2021 Jul,3.0
LASST160000000000003,2021,M08,2021 Aug,2.9
LASST160000000000003,2021,M09,2021 Sep,2.9
LASST160000000000003,2021,M10,2021 Oct,2.8
LASST170000000000003,2017,M01,2017 Jan,5.3
LASST170000000000003,2017,M02,2017 Feb,5.1
LASST170000000000003,2017,M03,2017 Mar,5.0
LASST170000000000003,2017,M04,2017 Apr,5.0
LASST170000000000003,2017,M05,2017 May,4.9
LASST170000000000003,2017,M06,2017 Jun,4.9
LASST170000000000003,2017,M07,2017 Jul,5.0
LASST170000000000003,2017,M08,2017 Aug,5.0
LASST170000000000003,2017,M09,2017 Sep,4.9
LASST170000000000003,2017,M10,2017 Oct,4.8
LASST170000000000003,2017,M11,2017 Nov,4.8
LASST170000000000003,2017,M12,2017 Dec,4.7
LASST170000000000003,2018,M01,2018 Jan,4.5
LASST170000000000003,2018,M02,2018 Feb,4.5
LASST170000000000003,2018,M03,2018 Mar,4.4
LASST170000000000003,2018,M04,2018 Apr,4.3
LASST170000000000003,2018,M05,2018 May,4.3
LASST170000000000003,2018,M06,2018 Jun,4.3
LASST170000000000003,2018,M07,2018 Jul,4.3
LASST170000000000003,2018,M08,2018 Aug,4.3
LASST170000000000003,2018,M09,2018 Sep,4.3
LASST170000000000003,2018,M10,2018 Oct,4.4
LASST170000000000003,2018,M11,2018 Nov,4.4
LASST170000000000003,2018,M12,2018 Dec,4.5
LASST170000000000003,2019,M01,2019 Jan,4.5
LASST170000000000003,2019,M02,2019 Feb,4.5
LASST170000000000003,2019,M03,2019 Mar,4.4
LASST170000000000003,2019,M04,2019 Apr,4.2
LASST170000000000003,2019,M05,2019 May,4.1
LASST170000000000003,2019,M06,2019 Jun,4.0
LASST170000000000003,2019,M07,2019 Jul,3.9
LASST170000000000003,2019,M08,2019 Aug,3.8
LASST170000000000003,2019,M09,2019 Sep,3.7
LASST170000000000003,2019,M10,2019 Oct,3.6
LASST170000000000003,2019,M11,2019 Nov,3.5
LASST170000000000003,2019,M12,2019 Dec,3.5
LASST170000000000003,2020,M01,2020 Jan,3.5
LASST170000000000003,2020,M02,2020 Feb,3.6
LASST170000000000003,2020,M03,2020 Mar,3.7
LASST170000000000003,2020,M04,2020 Apr,16.5
LASST170000000000003,2020,M05,2020 May,15.4
LASST170000000000003,2020,M06,2020 Jun,14.2
LASST170000000000003,2020,M07,2020 Jul,12.0
LASST170000000000003,2020,M08,2020 Aug,11.1
LASST170000000000003,2020,M09,2020 Sep,10.4
LASST170000000000003,2020,M10,2020 Oct,8.1
LASST170000000000003,2020,M11,2020 Nov,8.1
LASST170000000000003,2020,M12,2020 Dec,8.0
LASST170000000000003,2021,M01,2021 Jan,7.7
LASST170000000000003,2021,M02,2021 Feb,7.4
LASST170000000000003,2021,M03,2021 Mar,7.1
LASST170000000000003,2021,M04,2021 Apr,7.1
LASST170000000000003,2021,M05,2021 May,7.1
LASST170000000000003,2021,M06,2021 Jun,7.2
LASST170000000000003,2021,M07,2021 Jul,7.1
LASST170000000000003,2021,M08,2021 Aug,7.0
LASST170000000000003,2021,M09,2021 Sep,6.2
LASST170000000000003,2021,M10,2021 Oct,6.0
LASST180000000000003,2017,M01,2017 Jan,3.8
LASST180000000000003,2017,M02,2017 Feb,3.7
LASST180000000000003,2017,M03,2017 Mar,3.6
LASST180000000000003,2017,M04,2017 Apr,3.5
LASST180000000000003,2017,M05,2017 May,3.4
LASST180000000000003,2017,M06,2017 Jun,3.4
LASST180000000000003,2017,M07,2017 Jul,3.5
LASST180000000000003,2017,M08,2017 Aug,3.5
LASST180000000000003,2017,M09,2017 Sep,3.5
LASST180000000000003,2017,M10,2017 Oct,3.4
LASST180000000000003,2017,M11,2017 Nov,3.3
LASST180000000000003,2017,M12,2017 Dec,3.3
LASST180000000000003,2018,M01,2018 Jan,3.3
LASST180000000000003,2018,M02,2018 Feb,3.3
LASST180000000000003,2018,M03,2018 Mar,3.3
LASST180000000000003,2018,M04,2018 Apr,3.4
LASST180000000000003,2018,M05,2018 May,3.4
LASST180000000000003,2018,M06,2018 Jun,3.4
LASST180000000000003,2018,M07,2018 Jul,3.4
LASST180000000000003,2018,M08,2018 Aug,3.4
LASST180000000000003,2018,M09,2018 Sep,3.4
LASST180000000000003,2018,M10,2018 Oct,3.4
LASST180000000000003,2018,M11,2018 Nov,3.4
LASST180000000000003,2018,M12,2018 Dec,3.5
LASST180000000000003,2019,M01,2019 Jan,3.5
LASST180000000000003,2019,M02,2019 Feb,3.4
LASST180000000000003,2019,M03,2019 Mar,3.3
LASST180000000000003,2019,M04,2019 Apr,3.3
LASST180000000000003,2019,M05,2019 May,3.2
LASST180000000000003,2019,M06,2019 Jun,3.2
LASST180000000000003,2019,M07,2019 Jul,3.2
LASST180000000000003,2019,M08,2019 Aug,3.2
LASST180000000000003,2019,M09,2019 Sep,3.2
LASST180000000000003,2019,M10,2019 Oct,3.1
LASST180000000000003,2019,M11,2019 Nov,3.1
LASST180000000000003,2019,M12,2019 Dec,3.1
LASST180000000000003,2020,M01,2020 Jan,3.2
LASST180000000000003,2020,M02,2020 Feb,3.2
LASST180000000000003,2020,M03,2020 Mar,3.3
LASST180000000000003,2020,M04,2020 Apr,16.9
LASST180000000000003,2020,M05,2020 May,12.0
LASST180000000000003,2020,M06,2020 Jun,10.1
LASST180000000000003,2020,M07,2020 Jul,8.6
LASST180000000000003,2020,M08,2020 Aug,7.3
LASST180000000000003,2020,M09,2020 Sep,6.3
LASST180000000000003,2020,M10,2020 Oct,5.6
LASST180000000000003,2020,M11,2020 Nov,5.0
LASST180000000000003,2020,M12,2020 Dec,4.6
LASST180000000000003,2021,M01,2021 Jan,4.2
LASST180000000000003,2021,M02,2021 Feb,4.0
LASST180000000000003,2021,M03,2021 Mar,3.9
LASST180000000000003,2021,M04,2021 Apr,3.9
LASST180000000000003,2021,M05,2021 May,4.0
LASST180000000000003,2021,M06,2021 Jun,4.1
LASST180000000000003,2021,M07,2021 Jul,4.1
LASST180000000000003,2021,M08,2021 Aug,4.1
LASST180000000000003,2021,M09,2021 Sep,3.5
LASST180000000000003,2021,M10,2021 Oct,3.3
LASST190000000000003,2017,M01,2017 Jan,3.4
LASST190000000000003,2017,M02,2017 Feb,3.3
LASST190000000000003,2017,M03,2017 Mar,3.2
LASST190000000000003,2017,M04,2017 Apr,3.2
LASST190000000000003,2017,M05,2017 May,3.1
LASST190000000000003,2017,M06,2017 Jun,3.1
LASST190000000000003,2017,M07,2017 Jul,3.1
LASST190000000000003,2017,M08,2017 Aug,3.0
LASST190000000000003,2017,M09,2017 Sep,3.0
LASST190000000000003,2017,M10,2017 Oct,2.9
LASST190000000000003,2017,M11,2017 Nov,2.9
LASST190000000000003,2017,M12,2017 Dec,2.8
LASST190000000000003,2018,M01,2018 Jan,2.8
LASST190000000000003,2018,M02,2018 Feb,2.7
LASST190000000000003,2018,M03,2018 Mar,2.7
LASST190000000000003,2018,M04,2018 Apr,2.6
LASST190000000000003,2018,M05,2018 May,2.6
LASST190000000000003,2018,M06,2018 Jun,2.5
LASST190000000000003,2018,M07,2018 Jul,2.5
LASST190000000000003,2018,M08,2018 Aug,2.5
LASST190000000000003,2018,M09,2018 Sep,2.5
LASST190000000000003,2018,M10,2018 Oct,2.6
LASST190000000000003,2018,M11,2018 Nov,2.6
LASST190000000000003,2018,M12,2018 Dec,2.6
LASST190000000000003,2019,M01,2019 Jan,2.7
LASST190000000000003,2019,M02,2019 Feb,2.7
LASST190000000000003,2019,M03,2019 Mar,2.7
LASST190000000000003,2019,M04,2019 Apr,2.7
LASST190000000000003,2019,M05,2019 May,2.7
LASST190000000000003,2019,M06,2019 Jun,2.7
LASST190000000000003,2019,M07,2019 Jul,2.8
LASST190000000000003,2019,M08,2019 Aug,2.8
LASST190000000000003,2019,M09,2019 Sep,2.8
LASST190000000000003,2019,M10,2019 Oct,2.8
LASST190000000000003,2019,M11,2019 Nov,2.8
LASST190000000000003,2019,M12,2019 Dec,2.8
LASST190000000000003,2020,M01,2020 Jan,2.8
LASST190000000000003,2020,M02,2020 Feb,2.9
LASST190000000000003,2020,M03,2020 Mar,2.9
LASST190000000000003,2020,M04,2020 Apr,11.1
LASST190000000000003,2020,M05,2020 May,8.3
LASST190000000000003,2020,M06,2020 Jun,7.1
LASST190000000000003,2020,M07,2020 Jul,6.1
LASST190000000000003,2020,M08,2020 Aug,5.3
LASST190000000000003,2020,M09,2020 Sep,4.7
LASST190000000000003,2020,M10,2020 Oct,4.2
LASST190000000000003,2020,M11,2020 Nov,3.9
LASST190000000000003,2020,M12,2020 Dec,3.7
LASST190000000000003,2021,M01,2021 Jan,3.6
LASST190000000000003,2021,M02,2021 Feb,3.7
LASST190000000000003,2021,M03,2021 Mar,3.7
LASST190000000000003,2021,M04,2021 Apr,3.8
LASST190000000000003,2021,M05,2021 May,3.9
LASST190000000000003,2021,M06,2021 Jun,4.0
LASST190000000000003,2021,M07,2021 Jul,4.1
LASST190000000000003,2021,M08,2021 Aug,4.1
LASST190000000000003,2021,M09,2021 Sep,4.0
LASST190000000000003,2021,M10,2021 Oct,3.9
LASST200000000000003,2017,M01,2017 Jan,3.9
LASST200000000000003,2017,M02,2017 Feb,3.8
LASST200000000000003,2017,M03,2017 Mar,3.7
LASST200000000000003,2017,M04,2017 Apr,3.7
LASST200000000000003,2017,M05,2017 May,3.6
LASST200000000000003,2017,M06,2017 Jun,3.6
LASST200000000000003,2017,M07,2017 Jul,3.6
LASST200000000000003,2017,M08,2017 Aug,3.6
LASST200000000000003,2017,M09,2017 Sep,3.6
LASST200000000000003,2017,M10,2017 Oct,3.5
LASST200000000000003,2017,M11,2017 Nov,3.5
LASST200000000000003,2017,M12,2017 Dec,3.5
LASST200000000000003,2018,M01,2018 Jan,3.4
LASST200000000000003,2018,M02,2018 Feb,3.4
LASST200000000000003,2018,M03,2018 Mar,3.3
LASST200000000000003,2018,M04,2018 Apr,3.3
LASST200000000000003,2018,M05,2018 May,3.2
LASST200000000000003,2018,M06,2018 Jun,3.2
LASST200000000000003,2018,M07,2018 Jul,3.2
LASST200000000000003,2018,M08,2018 Aug,3.2
LASST200000000000003,2018,M09,2018 Sep,3.3
LASST200000000000003,2018,M10,2018 Oct,3.3
LASST200000000000003,2018,M11,2018 Nov,3.3
LASST200000000000003,2018,M12,2018 Dec,3.3
LASST200000000000003,2019,M01,2019 Jan,3.3
LASST200000000000003,2019,M02,2019 Feb,3.3
LASST200000000000003,2019,M03,2019 Mar,3.2
LASST200000000000003,2019,M04,2019 Apr,3.1
LASST200000000000003,2019,M05,2019 May,3.1
LASST200000000000003,2019,M06,2019 Jun,3.1
LASST200000000000003,2019,M07,2019 Jul,3.1
LASST200000000000003,2019,M08,2019 Aug,3.1
LASST200000000000003,2019,M09,2019 Sep,3.1
LASST200000000000003,2019,M10,2019 Oct,3.1
LASST200000000000003,2019,M11,2019 Nov,3.1
LASST200000000000003,2019,M12,2019 Dec,3.1
LASST200000000000003,2020,M01,2020 Jan,3.1
LASST200000000000003,2020,M02,2020 Feb,3.2
LASST200000000000003,2020,M03,2020 Mar,3.2
LASST200000000000003,2020,M04,2020 Apr,12.6
LASST200000000000003,2020,M05,2020 May,9.0
LASST200000000000003,2020,M06,2020 Jun,7.0
LASST200000000000003,2020,M07,2020 Jul,6.6
LASST200000000000003,2020,M08,2020 Aug,6.2
LASST200000000000003,2020,M09,2020 Sep,6.1
LASST200000000000003,2020,M10,2020 Oct,4.7
LASST200000000000003,2020,M11,2020 Nov,4.7
LASST200000000000003,2020,M12,2020 Dec,4.7
LASST200000000000003,2021,M01,2021 Jan,3.4
LASST200000000000003,2021,M02,2021 Feb,3.8
LASST200000000000003,2021,M03,2021 Mar,3.7
LASST200000000000003,2021,M04,2021 Apr,3.5
LASST200000000000003,2021,M05,2021 May,3.5
LASST200000000000003,2021,M06,2021 Jun,3.7
LASST200000000000003,2021,M07,2021 Jul,3.8
LASST200000000000003,2021,M08,2021 Aug,3.8
LASST200000000000003,2021,M09,2021 Sep,3.9
LASST200000000000003,2021,M10,2021 Oct,3.9
LASST210000000000003,2017,M01,2017 Jan,5.1
LASST210000000000003,2017,M02,2017 Feb,5.0
LASST210000000000003,2017,M03,2017 Mar,5.0
LASST210000000000003,2017,M04,2017 Apr,5.0
LASST210000000000003,2017,M05,2017 May,4.9
LASST210000000000003,2017,M06,2017 Jun,4.9
LASST210000000000003,2017,M07,2017 Jul,4.8
LASST210000000000003,2017,M08,2017 Aug,4.7
LASST210000000000003,2017,M09,2017 Sep,4.6
LASST210000000000003,2017,M10,2017 Oct,4.5
LASST210000000000003,2017,M11,2017 Nov,4.4
LASST210000000000003,2017,M12,2017 Dec,4.3
LASST210000000000003,2018,M01,2018 Jan,4.2
LASST210000000000003,2018,M02,2018 Feb,4.2
LASST210000000000003,2018,M03,2018 Mar,4.2
LASST210000000000003,2018,M04,2018 Apr,4.2
LASST210000000000003,2018,M05,2018 May,4.2
LASST210000000000003,2018,M06,2018 Jun,4.2
LASST210000000000003,2018,M07,2018 Jul,4.2
LASST210000000000003,2018,M08,2018 Aug,4.2
LASST210000000000003,2018,M09,2018 Sep,4.2
LASST210000000000003,2018,M10,2018 Oct,4.2
LASST210000000000003,2018,M11,2018 Nov,4.2
LASST210000000000003,2018,M12,2018 Dec,4.2
LASST210000000000003,2019,M01,2019 Jan,4.2
LASST210000000000003,2019,M02,2019 Feb,4.2
LASST210000000000003,2019,M03,2019 Mar,4.1
LASST210000000000003,2019,M04,2019 Apr,4.1
LASST210000000000003,2019,M05,2019 May,4.1
LASST210000000000003,2019,M06,2019 Jun,4.1
LASST210000000000003,2019,M07,2019 Jul,4.1
LASST210000000000003,2019,M08,2019 Aug,4.1
LASST210000000000003,2019,M09,2019 Sep,4.1
LASST210000000000003,2019,M10,2019 Oct,4.1
LASST210000000000003,2019,M11,2019 Nov,4.1
LASST210000000000003,2019,M12,2019 Dec,4.1
LASST210000000000003,2020,M01,2020 Jan,4.1
LASST210000000000003,2020,M02,2020 Feb,4.2
LASST210000000000003,2020,M03,2020 Mar,4.2
LASST210000000000003,2020,M04,2020 Apr,16.9
LASST210000000000003,2020,M05,2020 May,10.9
LASST210000000000003,2020,M06,2020 Jun,5.7
LASST210000000000003,2020,M07,2020 Jul,5.6
LASST210000000000003,2020,M08,2020 Aug,5.5
LASST210000000000003,2020,M09,2020 Sep,5.5
LASST210000000000003,2020,M10,2020 Oct,5.5
LASST210000000000003,2020,M11,2020 Nov,5.6
LASST210000000000003,2020,M12,2020 Dec,5.6
LASST210000000000003,2021,M01,2021 Jan,5.3
LASST210000000000003,2021,M02,2021 Feb,5.2
LASST210000000000003,2021,M03,2021 Mar,5.0
LASST210000000000003,2021,M04,2021 Apr,4.7
LASST210000000000003,2021,M05,2021 May,4.5
LASST210000000000003,2021,M06,2021 Jun,4.4
LASST210000000000003,2021,M07,2021 Jul,4.4
LASST210000000000003,2021,M08,2021 Aug,4.3
LASST210000000000003,2021,M09,2021 Sep,4.3
LASST210000000000003,2021,M10,2021 Oct,4.2
LASST220000000000003,2017,M01,2017 Jan,5.8
LASST220000000000003,2017,M02,2017 Feb,5.7
LASST220000000000003,2017,M03,2017 Mar,5.5
LASST220000000000003,2017,M04,2017 Apr,5.4
LASST220000000000003,2017,M05,2017 May,5.2
LASST220000000000003,2017,M06,2017 Jun,5.1
LASST220000000000003,2017,M07,2017 Jul,5.0
LASST220000000000003,2017,M08,2017 Aug,4.9
LASST220000000000003,2017,M09,2017 Sep,4.8
LASST220000000000003,2017,M10,2017 Oct,4.7
LASST220000000000003,2017,M11,2017 Nov,4.7
LASST220000000000003,2017,M12,2017 Dec,4.7
LASST220000000000003,2018,M01,2018 Jan,4.7
LASST220000000000003,2018,M02,2018 Feb,4.7
LASST220000000000003,2018,M03,2018 Mar,4.8
LASST220000000000003,2018,M04,2018 Apr,4.9
LASST220000000000003,2018,M05,2018 May,4.9
LASST220000000000003,2018,M06,2018 Jun,4.9
LASST220000000000003,2018,M07,2018 Jul,4.9
LASST220000000000003,2018,M08,2018 Aug,4.9
LASST220000000000003,2018,M09,2018 Sep,4.8
LASST220000000000003,2018,M10,2018 Oct,4.8
LASST220000000000003,2018,M11,2018 Nov,4.8
LASST220000000000003,2018,M12,2018 Dec,4.8
LASST220000000000003,2019,M01,2019 Jan,4.7
LASST220000000000003,2019,M02,2019 Feb,4.6
LASST220000000000003,2019,M03,2019 Mar,4.4
LASST220000000000003,2019,M04,2019 Apr,4.4
LASST220000000000003,2019,M05,2019 May,4.3
LASST220000000000003,2019,M06,2019 Jun,4.4
LASST220000000000003,2019,M07,2019 Jul,4.5
LASST220000000000003,2019,M08,2019 Aug,4.7
LASST220000000000003,2019,M09,2019 Sep,4.8
LASST220000000000003,2019,M10,2019 Oct,4.9
LASST220000000000003,2019,M11,2019 Nov,4.9
LASST220000000000003,2019,M12,2019 Dec,5.0
LASST220000000000003,2020,M01,2020 Jan,5.1
LASST220000000000003,2020,M02,2020 Feb,5.2
LASST220000000000003,2020,M03,2020 Mar,5.3
LASST220000000000003,2020,M04,2020 Apr,13.1
LASST220000000000003,2020,M05,2020 May,13.1
LASST220000000000003,2020,M06,2020 Jun,9.4
LASST220000000000003,2020,M07,2020 Jul,9.1
LASST220000000000003,2020,M08,2020 Aug,8.2
LASST220000000000003,2020,M09,2020 Sep,8.0
LASST220000000000003,2020,M10,2020 Oct,7.9
LASST220000000000003,2020,M11,2020 Nov,7.9
LASST220000000000003,2020,M12,2020 Dec,7.9
LASST220000000000003,2021,M01,2021 Jan,7.6
LASST220000000000003,2021,M02,2021 Feb,7.6
LASST220000000000003,2021,M03,2021 Mar,7.4
LASST220000000000003,2021,M04,2021 Apr,7.2
LASST220000000000003,2021,M05,2021 May,7.1
LASST220000000000003,2021,M06,2021 Jun,6.9
LASST220000000000003,2021,M07,2021 Jul,6.6
LASST220000000000003,2021,M08,2021 Aug,6.2
LASST220000000000003,2021,M09,2021 Sep,5.8
LASST220000000000003,2021,M10,2021 Oct,5.4
LASST230000000000003,2017,M01,2017 Jan,3.5
LASST230000000000003,2017,M02,2017 Feb,3.4
LASST230000000000003,2017,M03,2017 Mar,3.4
LASST230000000000003,2017,M04,2017 Apr,3.4
LASST230000000000003,2017,M05,2017 May,3.4
LASST230000000000003,2017,M06,2017 Jun,3.4
LASST230000000000003,2017,M07,2017 Jul,3.4
LASST230000000000003,2017,M08,2017 Aug,3.4
LASST230000000000003,2017,M09,2017 Sep,3.4
LASST230000000000003,2017,M10,2017 Oct,3.3
LASST230000000000003,2017,M11,2017 Nov,3.2
LASST230000000000003,2017,M12,2017 Dec,3.1
LASST230000000000003,2018,M01,2018 Jan,3.0
LASST230000000000003,2018,M02,2018 Feb,2.9
LASST230000000000003,2018,M03,2018 Mar,2.9
LASST230000000000003,2018,M04,2018 Apr,3.0
LASST230000000000003,2018,M05,2018 May,3.1
LASST230000000000003,2018,M06,2018 Jun,3.2
LASST230000000000003,2018,M07,2018 Jul,3.2
LASST230000000000003,2018,M08,2018 Aug,3.3
LASST230000000000003,2018,M09,2018 Sep,3.3
LASST230000000000003,2018,M10,2018 Oct,3.2
LASST230000000000003,2018,M11,2018 Nov,3.2
LASST230000000000003,2018,M12,2018 Dec,3.1
LASST230000000000003,2019,M01,2019 Jan,3.0
LASST230000000000003,2019,M02,2019 Feb,2.8
LASST230000000000003,2019,M03,2019 Mar,2.7
LASST230000000000003,2019,M04,2019 Apr,2.6
LASST230000000000003,2019,M05,2019 May,2.6
LASST230000000000003,2019,M06,2019 Jun,2.6
LASST230000000000003,2019,M07,2019 Jul,2.7
LASST230000000000003,2019,M08,2019 Aug,2.7
LASST230000000000003,2019,M09,2019 Sep,2.7
LASST230000000000003,2019,M10,2019 Oct,2.7
LASST230000000000003,2019,M11,2019 Nov,2.7
LASST230000000000003,2019,M12,2019 Dec,2.8
LASST230000000000003,2020,M01,2020 Jan,3.0
LASST230000000000003,2020,M02,2020 Feb,3.1
